Height (cm),Weight (kg),Lifespan (years),Average Speed (km/h),Gestation Period (days),Top Speed (km/h),Offspring per Birth,Animal_aardwolf,Animal_african elephant,Animal_african lion,Animal_african wild dog,Animal_alpine ibex,Animal_amazon rainforest frog,Animal_american bison,Animal_anteater,Animal_arabian horse,Animal_arabian oryx,Animal_arctic fox,Animal_arowana,Animal_asian elephant,Animal_atlantic puffin,Animal_atlantic spotted dolphin,Animal_australian fur seal,Animal_axolotl,Animal_aye-aye,Animal_baird's tapir,Animal_bald eagle,Animal_banded palm civet,Animal_barbary macaque,Animal_basking shark,Animal_bearded dragon,Animal_bengal fox,Animal_bengal tiger,Animal_black rhinoceros,Animal_blobfish,Animal_blue jay,Animal_blue morpho butterfly,Animal_blue whale,Animal_blue-footed booby,Animal_blue-ringed octopus,Animal_bonobo,Animal_bornean orangutan,Animal_bottlenose dolphin,Animal_boxer dog,Animal_brazilian wandering spider,Animal_brown bear,Animal_burmese python,Animal_capybara,Animal_cheetah,Animal_chimpanzee,Animal_chinese giant salamander,Animal_clownfish,Animal_coelacanth,Animal_common dolphin,Animal_common snapping turtle,Animal_coquerel's sifaka,Animal_dalmatian dog,Animal_dhole,Animal_dingo,Animal_dugong,Animal_eastern gorilla,Animal_echidna,Animal_electric eel,Animal_emperor penguin,Animal_emperor tamarin,Animal_european hedgehog,Animal_fennec fox,Animal_fire salamander,Animal_flying fox,Animal_fossa,Animal_frilled lizard,Animal_galliformes,Animal_galápagos penguin,Animal_galápagos tortoise,Animal_galã¡pagos penguin,Animal_gaur,Animal_gerenuk,Animal_gharial,Animal_giant pacific octopus,Animal_giant panda,Animal_gila monster,Animal_glass frog,Animal_goblin shark,Animal_golden lion tamarin,Animal_golden poison dart frog,Animal_great white shark,Animal_green anaconda,Animal_green sea turtle,Animal_grevy's zebra,Animal_hagfish,Animal_harp seal,Animal_harpy eagle,Animal_hippopotamus,Animal_horseshoe crab,Animal_hummingbird,Animal_humpback whale,Animal_iberian lynx,Animal_indri,Animal_japanese giant hornet,Animal_japanese macaque,Animal_kakapo,Animal_kangaroo rat,Animal_king cobra,Animal_kiwi,Animal_komodo dragon,Animal_leaf-tailed gecko,Animal_leafy sea dragon,Animal_lemur,Animal_lion-tailed macaque,Animal_lyrebird,Animal_malayan krait,Animal_manatee,Animal_mandrill,Animal_maned wolf,Animal_mantis shrimp,Animal_markhor,Animal_meerkat,Animal_monitor lizard,Animal_mountain gorilla,Animal_naked mole rat,Animal_narwhal,Animal_nudibranch,Animal_numbat,Animal_okapi,Animal_orangutan,Animal_pangolin,Animal_patagonian mara,Animal_peacock mantis shrimp,Animal_pink fairy armadillo,Animal_platypus,Animal_polar bear,Animal_potoo,Animal_praying mantis,Animal_proboscis monkey,Animal_pronghorn,Animal_pufferfish,Animal_quokka,Animal_red fox,Animal_red kangaroo,Animal_red panda,Animal_red-eyed tree frog,Animal_rottweiler,Animal_saola,Animal_secretary bird,Animal_serval,Animal_shoebill,Animal_shortfin mako shark,Animal_siberian husky,Animal_sloth,Animal_slow loris,Animal_snow leopard,Animal_snowy owl,Animal_spectacled bear,Animal_sperm whale,Animal_spider monkey,Animal_spotted hyena,Animal_squirrel monkey,Animal_star-nosed mole,Animal_sumatran orangutan,Animal_sumatran rhino,Animal_sumatran rhinoceros,Animal_sumatran tiger,Animal_sun bear,Animal_tapir,Animal_tarsier,Animal_tasmanian devil,Animal_tasmanian tiger,Animal_termite,Animal_thorny devil,Animal_three-toed sloth,Animal_tibetan mastiff,Animal_tiger,Animal_titanoboa,Animal_toco toucan,Animal_tree kangaroo,Animal_tsetse fly,Animal_tuatara,Animal_tufted puffin,Animal_uakari,Animal_vampire bat,Animal_vaquita,Animal_vulture,Animal_walrus,Animal_warthog,Animal_water buffalo,Animal_western gorilla,Animal_western lowland gorilla,Animal_whale shark,Animal_white rhinoceros,Animal_white tiger,Animal_wild boar,Animal_wildebeest,Animal_wolf,Animal_wolverine,Animal_wombat,Animal_woodpecker,Animal_woolly mammoth,Animal_yak,Animal_yellow-eyed penguin,Animal_yeti crab,Animal_zebra,Animal_zebra shark,Color_black,"Color_black, brown","Color_black, brown, gray","Color_black, grey","Color_black, orange","Color_black, orange, yellow","Color_black, pink","Color_black, tan","Color_black, white","Color_black, yellow",Color_blue,"Color_blue, brown","Color_blue, white",Color_blue-grey,Color_brown,"Color_brown, black","Color_brown, black, white","Color_brown, gray","Color_brown, green","Color_brown, grey","Color_brown, red","Color_brown, reddish-brown","Color_brown, shaggy","Color_brown, spiny","Color_brown, tan","Color_brown, white","Color_brown, yellowish",Color_brownish-gray,Color_cream,Color_dark brown,"Color_dark brown, black","Color_dark brown, white",Color_dark gray,"Color_fawn, brindle","Color_golden, reddish-brown",Color_gray,"Color_gray, black","Color_gray, brown","Color_gray, mottled white","Color_gray, white","Color_gray, yellow",Color_grayish-brown,"Color_grayish-yellow, black",Color_green,"Color_green, red","Color_green, transparent",Color_greenish-brown,Color_grey,"Color_grey, white",Color_metallic blue,Color_multicolored,Color_olive-green,Color_orange,"Color_orange, black","Color_orange, black stripes","Color_orange, brown",Color_pink,"Color_pink, gray","Color_pink, wrinkled",Color_pinkish,Color_pinkish-gray,"Color_red, brown","Color_red, white",Color_reddish-brown,"Color_silver, gold, green","Color_silver, gray",Color_tan,Color_tan with black spots,"Color_tan, brown",Color_varies,Color_various,Color_white,"Color_white, black","Color_white, black stripes","Color_white, hairy","Color_yellow, black","Color_yellow, white",Color_yellow-brown,Color_yellowish-brown,Color_yellowish-gray,"Color_yellowish-orange, black","Color_yellowish-tan, black","Diet_carnivore, insectivore","Diet_carnivore, piscivore","Diet_carnivore, scavenger",Diet_filter feeder,Diet_herbivore,"Diet_herbivore, insectivore","Diet_herbivore, omnivore",Diet_insectivore,"Diet_insectivore, herbivore","Diet_nectar, insects",Diet_omnivore,"Diet_omnivore, herbivore","Diet_omnivore, insectivore",Diet_piscivore,Diet_scavenger,Habitat_amazon rainforest,Habitat_americas,Habitat_antarctic,Habitat_arctic,Habitat_arctic waters,"Habitat_arctic, atlantic ocean","Habitat_arctic, coastal areas","Habitat_arctic, north america",Habitat_arid regions,Habitat_australia,"Habitat_boreal forests, tundra","Habitat_caves, forests",Habitat_central africa,Habitat_coastal areas,Habitat_coastal waters,"Habitat_coastal waters, seagrass",Habitat_cold regions,Habitat_coral reefs,"Habitat_coral reefs, tide pools",Habitat_deep-sea,"Habitat_deep-sea, caves",Habitat_desert,"Habitat_desert, scrublands",Habitat_deserts,"Habitat_deserts, scrubland","Habitat_deserts, woodlands",Habitat_eastern australia,Habitat_eucalyptus forests,Habitat_forests,"Habitat_forests, caves","Habitat_forests, grasslands","Habitat_forests, islands","Habitat_forests, lakes, coasts","Habitat_forests, mountains","Habitat_forests, urban areas","Habitat_forests, woodlands",Habitat_freshwater,"Habitat_freshwater rivers, lakes",Habitat_galápagos islands,"Habitat_gardens, grasslands",Habitat_grasslands,"Habitat_grasslands, forests","Habitat_grasslands, mangroves","Habitat_grasslands, plains","Habitat_grasslands, savannahs","Habitat_grasslands, savannas","Habitat_grasslands, swamps","Habitat_grasslands, wetlands",Habitat_gulf of california,Habitat_himalayan foothills,Habitat_human dwellings,Habitat_hydrothermal vents,"Habitat_islands, coastal areas","Habitat_islands, grasslands","Habitat_lakes, canals","Habitat_mangroves, rainforests",Habitat_mediterranean scrublands,"Habitat_middle east, north africa",Habitat_mountains,"Habitat_mountains, alpine","Habitat_mountains, steppes","Habitat_north atlantic, arctic",Habitat_northern australia,Habitat_ocean floor,"Habitat_ocean floor, coastal areas","Habitat_ocean floor, deep-sea",Habitat_oceans,"Habitat_oceans, coastal areas","Habitat_oceans, coral reefs",Habitat_rainforests,"Habitat_rainforests, grasslands","Habitat_rainforests, madagascar","Habitat_rainforests, mountains","Habitat_rivers, coastal areas","Habitat_rivers, lakes",Habitat_sahara desert,"Habitat_savannah, forest",Habitat_savannahs,"Habitat_savannahs, grasslands","Habitat_savannas, grasslands","Habitat_savannas, scrublands","Habitat_scrublands, forests",Habitat_seaweed beds,"Habitat_swamps, marshes",Habitat_temperate broadleaf forests,Habitat_tropical and subtropical,Habitat_tropical forests,Habitat_tropical rainforests,Habitat_tundra,Habitat_underground tunnels,Habitat_varies,Habitat_various,"Habitat_western ghats, india",Habitat_wetlands,"Habitat_wetlands, forests",Habitat_worldwide,"Predators_bears, humans","Predators_bears, wolves",Predators_birds of prey,"Predators_birds of prey, coyotes","Predators_birds of prey, dingoes","Predators_birds of prey, jaguars","Predators_birds of prey, snakes","Predators_birds, bats","Predators_birds, bees","Predators_birds, canids","Predators_birds, dingoes","Predators_birds, foxes","Predators_birds, larger fish","Predators_birds, mammals","Predators_birds, predatory fish","Predators_birds, raccoons","Predators_birds, snakes","Predators_birds, spiders",Predators_clouded leopards,"Predators_coyotes, bobcats","Predators_crocodiles, jaguars","Predators_crocodiles, snakes","Predators_crocodiles, tigers","Predators_dingoes, eagles","Predators_dingoes, tasmanian devils","Predators_eagles, falcons","Predators_eagles, jackals","Predators_fish, birds","Predators_fish, crocodiles","Predators_fish, crustaceans","Predators_fish, octopuses","Predators_fish, sharks",Predators_fossa,"Predators_fossa, birds of prey","Predators_fossa, hawks","Predators_foxes, badgers","Predators_foxes, birds of prey","Predators_foxes, cats","Predators_foxes, wolves","Predators_gulls, birds of prey",Predators_harpy eagles,"Predators_hawks, owls","Predators_humans, crocodiles","Predators_humans, dingoes","Predators_humans, larger predators","Predators_humans, leopards","Predators_humans, predators","Predators_humans, rats","Predators_humans, wildcats","Predators_humans, wolves","Predators_hyenas, crocodiles","Predators_jaguars, anacondas","Predators_jaguars, caymans","Predators_jaguars, crocodiles","Predators_jaguars, harpy eagles","Predators_jaguars, pumas","Predators_jaguars, snakes",Predators_larger fish,"Predators_larger fish, anemones","Predators_larger fish, other sharks",Predators_larger sharks,Predators_leopard seals,"Predators_leopards, eagles","Predators_leopards, hawksbills","Predators_leopards, humans","Predators_leopards, hyenas","Predators_leopards, lions","Predators_lions, crocodiles","Predators_lions, hyenas","Predators_lions, leopards","Predators_lions, tigers","Predators_mongooses, birds","Predators_nets, sharks",Predators_not applicable,Predators_orcas,"Predators_orcas, great white sharks","Predators_orcas, sharks",Predators_polar bears,"Predators_polar bears, orcas",Predators_predatory fish,"Predators_quolls, pythons","Predators_rats, cats","Predators_sea anemones, predatory fish","Predators_seals, orcas","Predators_sharks, birds","Predators_sharks, humans","Predators_sharks, orcas",Predators_snakes,"Predators_snakes, birds","Predators_snakes, birds of prey","Predators_snakes, hawks","Predators_snakes, humans","Predators_snakes, lizards",Predators_snow leopards,"Predators_snow leopards, martens","Predators_snow leopards, wolves","Predators_stoats, cats",Predators_tasmanian tigers,"Predators_tigers, crocodiles","Predators_tigers, humans","Predators_tigers, leopards",Predators_varies,Predators_various predators,"Predators_wolves, bears","Predators_wolves, birds of prey","Predators_wolves, coyotes","Predators_wolves, eagles","Predators_wolves, golden eagles","Predators_wolves, grizzly bears","Predators_wolves, raccoons","Predators_wolves, snow leopards","Predators_wolves, tigers","Countries Found_africa, asia, americas","Countries Found_africa, asia, australia, oceania","Countries Found_africa, iran, india",Countries Found_amazon basin,Countries Found_amazon rainforest,Countries Found_americas,Countries Found_antarctica,Countries Found_arctic,Countries Found_arctic regions,"Countries Found_arctic, atlantic ocean","Countries Found_arctic, north america","Countries Found_arctic, subarctic",Countries Found_argentina,"Countries Found_argentina, chile",Countries Found_asia,Countries Found_asia (southeast),"Countries Found_asia, africa","Countries Found_asia, australia","Countries Found_asia, russia","Countries Found_asia, tibet","Countries Found_atlantic ocean, gulf of mexico",Countries Found_australia,"Countries Found_australia, new guinea","Countries Found_australia, new zealand","Countries Found_australia, new zealand, tasmania",Countries Found_borneo,"Countries Found_borneo, malaysia","Countries Found_brazil, southeastern bahia",Countries Found_central africa,Countries Found_central america,Countries Found_central and south america,Countries Found_central and south asia,Countries Found_central and west africa,"Countries Found_central asia, south asia, middle east",Countries Found_china,"Countries Found_china, nepal, bhutan, india",Countries Found_deep-sea regions,Countries Found_democratic republic of congo,"Countries Found_democratic republic of congo, uganda",Countries Found_east africa,Countries Found_eastern africa,"Countries Found_eastern africa, horn of africa",Countries Found_eastern and southern africa,Countries Found_eastern pacific (galã¡pagos islands),"Countries Found_eurasia, north africa, americas","Countries Found_eurasia, north america, north africa",Countries Found_europe,"Countries Found_europe, asia",Countries Found_european alps,Countries Found_galápagos islands,Countries Found_galã¡pagos islands,"Countries Found_gibraltar, north africa, middle east","Countries Found_gulf of california, mexico","Countries Found_himalayas, central asia",Countries Found_india,"Countries Found_india, bangladesh, nepal","Countries Found_india, nepal, bhutan","Countries Found_india, southeast asia","Countries Found_indian ocean, western pacific",Countries Found_indian subcontinent,"Countries Found_indian, pacific oceans",Countries Found_indo-pacific region,Countries Found_indonesia,"Countries Found_indonesia, malaysia","Countries Found_japan, china, north korea","Countries Found_japan, china, southeast asia","Countries Found_kalahari desert, africa",Countries Found_madagascar,Countries Found_mexico,Countries Found_middle east,"Countries Found_middle east, north africa",Countries Found_new zealand,Countries Found_north africa,Countries Found_north america,"Countries Found_north america, europe, asia","Countries Found_north atlantic, arctic",Countries Found_north pacific,"Countries Found_north, central, and south america",Countries Found_northern australia,Countries Found_northern hemisphere,Countries Found_oceans worldwide,Countries Found_pacific ocean,"Countries Found_papua new guinea, indonesia","Countries Found_siberia, alaska",Countries Found_south america,"Countries Found_south america, asia",Countries Found_south and central america,Countries Found_southeast asia,"Countries Found_southeast asia, philippines","Countries Found_southeast asia, south asia","Countries Found_southeast asia, south asia, indonesia",Countries Found_southern australia,"Countries Found_southwestern united states, mexico","Countries Found_spain, portugal",Countries Found_sub-saharan africa,Countries Found_sumatra,"Countries Found_tasmania, australia",Countries Found_tropical central tropical africa,"Countries Found_vietnam, laos",Countries Found_western australia,Countries Found_western colombia,Countries Found_western indian ocean,Countries Found_worldwide,Conservation Status_data deficient,Conservation Status_endangered,Conservation Status_extinct,"Conservation Status_extinct (around 4,000 years ago)",Conservation Status_extinct (around 58 million years ago),Conservation Status_least concern,Conservation Status_near threatened,Conservation Status_not applicable,Conservation Status_not evaluated,Conservation Status_varies,Conservation Status_vulnerable,Family_agamidae,Family_ailuridae,Family_alcidae,Family_ambystomatidae,Family_antilocapridae,Family_apterygidae,Family_atelidae,Family_balaenicipitidae,Family_balaenopteridae,Family_boidae,Family_bovidae,Family_bradypodidae,Family_callitrichidae,Family_canidae,Family_caviidae,Family_cebidae,Family_centrolenidae,Family_cercopithecidae,Family_cetorhinidae,Family_cheloniidae,Family_chelydridae,Family_chlamyphoridae,Family_corvidae,Family_cryptobranchidae,Family_ctenidae,Family_dasypodidae,Family_dasyuridae,Family_daubentoniidae,Family_delphinidae,Family_dendrobatidae,Family_dugongidae,Family_elapidae,Family_elephantidae,Family_enteroctopodidae,Family_equidae,Family_erinaceidae,Family_eupleridae,Family_felidae,Family_gavialidae,Family_gekkonidae,Family_giraffidae,Family_glossinidae,Family_gonodactylidae,Family_gymnotidae,Family_helodermatidae,Family_herpestidae,Family_heterocephalidae,Family_heteromyidae,Family_hippopotamidae,Family_hominidae,Family_hyaenidae,Family_hylidae,Family_indridae,Family_indriidae,Family_kiwaidae,Family_lamnidae,Family_latimeriidae,Family_lemuridae,Family_limulidae,Family_lorisidae,Family_macropodidae,Family_manidae,Family_mantidae,Family_menuridae,Family_mitsukurinidae,Family_monodontidae,Family_mustelidae,Family_myrmecobiidae,Family_myrmecophagidae,Family_myxinidae,Family_nudibranchia,Family_nyctibiidae,Family_nymphalidae,Family_octopodidae,Family_odobenidae,Family_ornithorhynchidae,Family_orycteropodidae,Family_osteoglossidae,Family_otariidae,Family_phasianidae,Family_phocidae,Family_phocoenidae,Family_phyllostomidae,Family_physeteridae,Family_picidae,Family_pitheciidae,Family_pomacentridae,Family_psychrolutidae,Family_pteropodidae,Family_pythonidae,Family_ramphastidae,Family_rhincodontidae,Family_rhinocerotidae,Family_rhynchocephalia,Family_sagittariidae,Family_salamandridae,Family_spheniscidae,Family_stegostomatidae,Family_stomatopoda,Family_strigidae,Family_strigopidae,Family_suidae,Family_sulidae,Family_syngnathidae,Family_tachyglossidae,Family_talpidae,Family_tapiridae,Family_tarsiidae,Family_termitoidae,Family_testudinidae,Family_tetraodontidae,Family_thylacinidae,Family_trichechidae,Family_trochilidae,Family_ursidae,Family_varanidae,Family_vespidae,Family_viverridae,Family_vombatidae,Social Structure_eusocial,Social Structure_flocks,Social Structure_group-based,Social Structure_herd-based,Social Structure_pack-based,Social Structure_social groups,Social Structure_social pods,Social Structure_solitary,Social Structure_varies
,,,0.3331666249895807,,0.3316624895572264,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
,,,,0.24450549450549453,0.3316624895572264,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
,,,0.20813536717512712,,0.3316624895572264,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
